1101;
1124;ufficio Front Office Manager;4;60;Olsen;25/09/2016;2;Barnett;31/01/2017;7;Glass;31/08/2016;6;Bolton;12/09/2016;6;Mclaughlin;17/12/2016;5;Spears;21/07/2015;8;Moreno;28/02/2016;5;Robbins;28/01/2016;10;Key;03/09/2016;3;Maynard;28/06/2016;9;Burns;15/01/2016;2;Gibbs;15/08/2015;6;Patton;24/01/2017;10;Wright;20/05/2016;8;Shannon;21/07/2015;8;Zimmerman;11/11/2015;5;
1126;Room 600 Park Hotel Villa Ariston;1;32;Conley;01/06/2016;1;English;09/01/2017;10;Clements;24/09/2015;1;Gaines;21/11/2015;7;Castro;16/09/2016;6;Dodson;15/09/2016;5;Roberson;14/04/2016;10;Gould;09/02/2016;10;Sharpe;06/04/2016;2;Hodge;05/07/2015;4;Long;24/06/2015;10;Miles;24/07/2015;6;Moore;14/12/2016;5;Pratt;11/10/2016;6;Rowland;02/01/2017;3;Small;04/07/2016;6;
1127;RMG PARTY. Moscow Style;2;41;Reid;07/01/2017;5;Church;29/02/2016;1;Glenn;28/05/2016;2;Randall;12/04/2015;8;Hunter;21/11/2016;2;Giles;01/02/2017;2;Contreras;03/03/2017;9;Pruitt;13/10/2015;3;Valdez;17/04/2016;1;James;13/06/2015;6;Dudley;01/02/2017;1;Davis;07/06/2015;8;Odonnell;01/04/2017;6;Sweeney;13/04/2015;7;Crane;20/01/2016;7;Gonzalez;16/05/2015;8;
1129;Room 215 UnaHotel;3;84;Stanton;19/04/2015;8;Reese;01/10/2016;10;Lindsey;10/02/2017;10;Scott;20/07/2016;8;Castillo;19/01/2017;9;Wyatt;01/09/2016;10;Salas;06/02/2016;7;Barber;08/02/2017;9;Knapp;17/06/2016;6;Wilcox;28/02/2016;2;Stein;14/05/2016;6;Suarez;11/03/2017;1;Tyler;29/01/2016;1;Joyce;27/03/2017;6;Stark;30/01/2017;9;Gross;22/10/2016;8;
1130;Hall Una Hotel;5;39;Bass;18/05/2015;2;Hopper;22/01/2016;1;Vang;03/02/2017;6;Mercado;06/03/2016;3;Edwards;08/03/2016;6;Berry;17/10/2016;1;Shields;08/08/2016;9;Knapp;12/08/2016;5;Dotson;07/01/2017;2;Petty;15/04/2016;7;Walton;24/10/2016;5;Ward;19/06/2015;2;Key;08/10/2015;3;Miranda;28/06/2016;5;Flynn;25/12/2015;10;Nunez;23/04/2016;6;
1131;Room 109 At Hotel Una Versillia.;1;53;Woods;28/11/2015;10;Malone;19/01/2017;8;Colon;28/09/2015;9;Lindsay;15/08/2016;5;Hunter;16/11/2015;7;Frost;04/04/2017;8;Dickerson;10/02/2016;5;Langley;13/07/2015;5;Raymond;08/09/2016;3;Zamora;22/11/2016;6;Mccray;13/06/2016;2;Sheppard;08/07/2016;4;Davenport;31/12/2016;9;Lang;16/06/2015;5;Howard;06/02/2016;3;Butler;17/07/2015;8;
1132;Room 401;4;23;Gill;31/10/2015;2;Shaffer;18/05/2015;1;Barrera;01/10/2016;1;Thomas;03/06/2016;4;Ward;13/01/2016;7;Warren;06/08/2016;7;Kent;27/11/2015;9;Jenkins;28/05/2016;3;Daugherty;17/08/2016;8;Tran;25/11/2016;2;Love;03/03/2016;2;Foreman;05/10/2015;8;Patrick;11/02/2016;2;Collins;31/03/2017;6;Huber;03/05/2016;2;Stein;01/07/2015;1;
1133;Park Hotel Villa Ariston;5;32;Ferrell;06/08/2016;7;Bender;25/06/2015;9;Guy;26/07/2016;3;Bonner;02/03/2017;4;Hebert;05/05/2015;5;Noel;27/10/2016;6;Horton;30/04/2015;4;Clayton;04/12/2015;1;Aguirre;24/12/2016;3;Mcgowan;07/06/2015;8;Hickman;04/10/2016;3;Reed;05/03/2016;5;Roach;11/12/2016;1;Bright;01/10/2015;4;Benjamin;14/12/2015;6;Harrington;27/12/2015;8;
1135;dune hotel and residence****;4;92;Acosta;14/03/2017;8;Day;15/03/2016;4;Goodwin;26/04/2016;10;Branch;17/03/2016;5;Peters;14/09/2015;7;Barr;03/05/2016;5;Shields;11/10/2015;4;Forbes;19/12/2016;5;Merritt;31/03/2016;2;Pope;03/12/2016;3;Houston;19/10/2015;4;Lester;20/12/2016;8;Hatfield;27/08/2016;9;Newton;20/12/2015;10;Buck;24/03/2017;5;Mcgowan;14/05/2016;5;
1137;hotel marifran;3;75;Nolan;10/02/2016;10;White;20/03/2016;9;Hutchinson;09/09/2015;4;Talley;20/11/2016;6;Chang;22/07/2016;8;Rosario;24/07/2016;10;Whitaker;24/03/2017;7;Wallace;14/01/2016;1;Rodriguez;01/06/2015;7;Cook;15/06/2016;3;Flynn;27/01/2016;8;Macias;29/04/2016;5;Lynn;17/10/2016;1;Eaton;10/09/2016;1;Mathis;10/02/2017;8;Mercer;12/10/2015;10;
1138;Casa Grischuna B&B;5;65;Mccoy;14/04/2016;2;Fernandez;17/02/2017;9;Pitts;05/05/2016;6;Williamson;10/01/2017;2;Larsen;04/03/2017;5;Soto;04/05/2015;8;Orr;19/02/2017;3;Harrington;13/03/2016;4;Cervantes;14/03/2017;9;Owen;21/01/2016;6;Oneill;10/01/2016;3;Fletcher;24/08/2015;6;Wallace;27/10/2016;9;Skinner;04/12/2016;5;Santos;13/03/2016;10;Pittman;20/05/2015;4;
1140;Hotel Siesta;1;91;Santiago;22/12/2015;6;Dickson;01/03/2017;5;Atkinson;20/12/2016;6;Mckee;06/02/2017;7;Ayala;29/03/2017;5;Gross;18/08/2016;6;Mitchell;24/07/2015;2;Rivers;16/05/2016;9;Garrett;07/02/2017;6;Griffin;26/07/2016;5;Moon;17/10/2015;6;Banks;23/07/2015;8;Walker;06/06/2015;2;Walls;18/07/2015;5;Maddox;08/03/2016;9;Macias;27/01/2017;2;
1141;Sebastour Viaggi;1;93;Jennings;08/12/2015;8;Knowles;07/07/2016;10;Murphy;22/06/2016;5;Carver;17/06/2015;9;Pitts;25/08/2015;2;Battle;25/02/2017;10;Armstrong;08/04/2015;10;Duncan;18/10/2015;10;Pitts;10/08/2015;7;Sargent;26/02/2017;7;Talley;11/03/2017;10;Mejia;22/06/2015;4;Head;11/08/2015;3;Tucker;10/03/2017;4;Miles;14/04/2016;9;Mccarthy;09/10/2016;8;
1142;Hotel Palagi;5;29;Mack;09/03/2017;3;Marquez;17/06/2016;5;Hunt;02/12/2016;10;Dodson;24/11/2015;10;Velazquez;08/01/2017;4;Dunn;03/10/2015;4;Sawyer;06/12/2016;7;Warren;26/03/2016;6;Bright;05/10/2016;1;Quinn;23/01/2017;1;Farmer;26/06/2015;6;Valdez;04/01/2017;4;Ramos;15/06/2016;4;Spencer;30/01/2016;3;Pierce;14/09/2016;6;Mcconnell;24/02/2016;10;
1143;Room 401 Park hotel villa ariston;3;42;Guthrie;25/03/2016;4;Benton;20/12/2016;4;Daniel;11/12/2016;10;Hampton;16/06/2015;9;Browning;30/03/2016;4;Good;09/02/2017;10;Bell;28/08/2016;6;Macias;31/10/2015;1;Stanley;10/10/2015;8;Montoya;19/06/2016;10;Mccormick;12/03/2017;5;Lopez;26/04/2015;2;Lamb;31/10/2016;3;England;29/06/2016;10;York;19/11/2015;4;Jacobson;07/12/2016;6;
1144;Residence Anna Rosa - Lido di Camaiore;5;10;Knox;19/03/2016;8;Booth;18/10/2016;3;Simpson;21/06/2015;10;Blankenship;04/07/2015;9;Sweet;22/10/2015;2;Mcmahon;05/07/2015;2;Booth;02/01/2017;10;Cabrera;18/11/2016;3;Reyes;17/12/2015;9;Dawson;03/12/2016;7;Wilcox;10/12/2016;10;Dickerson;02/08/2016;3;Howard;18/09/2016;4;Villarreal;29/11/2015;8;Joyce;13/06/2016;6;Vaughn;23/02/2017;5;
1145;Hotel Rialto;4;93;Jensen;06/03/2016;5;Coffey;11/08/2016;10;Grant;08/08/2015;5;Odom;04/06/2016;10;Acosta;21/09/2015;5;Dunlap;07/06/2015;6;Stuart;06/03/2017;10;Jenkins;02/04/2016;10;Hodges;02/06/2016;4;Hill;11/09/2016;3;Bruce;09/08/2015;4;Morton;13/04/2016;4;Horne;05/01/2017;7;Hayes;06/11/2015;4;Craft;21/08/2015;8;Glenn;27/07/2016;5;
1146;B&B Pieve Degli Artisti;4;38;Frederick;12/10/2015;1;Walter;20/04/2016;8;Malone;21/11/2016;3;Mathews;12/06/2016;8;Hinton;20/01/2017;9;Gregory;25/03/2016;3;Moon;20/12/2015;8;Hyde;20/08/2016;10;Haynes;17/12/2015;1;Ellis;11/02/2017;2;Emerson;26/03/2016;3;Stephens;26/03/2017;4;Nguyen;16/04/2016;2;Oneil;31/01/2017;7;Humphrey;30/05/2015;10;Valencia;20/04/2015;9;
1147;UNA Versilia Room 115;1;66;Moss;18/06/2016;9;Brennan;07/02/2016;1;Webb;11/09/2016;1;Cotton;15/07/2016;7;Hancock;20/04/2015;8;Mayo;20/04/2016;8;Goff;08/06/2015;5;Kemp;06/07/2016;7;Cabrera;18/06/2015;7;Pratt;02/09/2016;3;Oneal;28/04/2016;2;Wilkins;16/01/2016;4;Walls;06/03/2016;3;Wiggins;07/06/2016;7;Rosales;04/11/2016;9;Atkins;09/04/2015;8;
1148;Suisse;2;54;Holmes;13/12/2015;4;Andrews;19/07/2015;10;Osborne;20/09/2016;4;Riddle;04/11/2015;5;Woodward;18/07/2016;2;Rodriquez;26/03/2017;9;Chapman;20/12/2016;4;Mccray;20/03/2016;3;Travis;31/10/2015;3;Harrell;07/06/2016;3;Gill;02/02/2016;5;Cannon;17/10/2015;8;Carney;10/11/2016;10;Olsen;02/09/2016;4;Mcfadden;22/06/2015;2;Gregory;20/06/2016;7;
1149;residenca anna rosa;1;79;Martin;19/05/2016;7;Walsh;09/01/2017;6;Blanchard;13/10/2015;7;Cruz;02/08/2016;6;Sims;05/05/2016;3;Carroll;26/09/2016;9;Hodge;31/10/2015;6;Anderson;29/07/2016;10;Lott;18/06/2016;8;Hurley;12/10/2016;4;Leblanc;15/10/2015;10;Peck;08/05/2015;7;Meyer;09/02/2016;4;Aguirre;12/01/2017;4;Patton;27/08/2016;3;Beard;26/07/2016;8;
1150;B&B Locanda Del Filo;5;31;Lloyd;26/07/2015;7;Morse;22/12/2015;8;Snider;04/02/2017;1;Mcgee;03/08/2016;4;Mejia;03/07/2015;10;Saunders;08/10/2015;2;Burt;11/05/2015;7;Ruiz;13/05/2016;9;Leonard;12/05/2016;7;Rivas;25/08/2016;10;Parker;24/07/2016;1;Velez;25/03/2016;5;Gates;16/04/2015;5;Lara;03/01/2017;9;Fleming;05/02/2017;10;English;18/01/2017;8;
1151;Hotel Tahiti;3;38;Hunt;31/08/2016;4;Lindsey;22/04/2016;5;Mccall;26/06/2016;3;Livingston;13/03/2017;9;Anthony;20/06/2016;1;Fisher;01/01/2017;2;Tate;21/08/2016;9;Clemons;22/10/2016;5;Sampson;23/05/2015;2;Acosta;14/01/2017;3;Elliott;25/07/2015;5;Parsons;16/07/2016;9;Burton;25/02/2016;9;Allen;15/06/2016;4;Gonzalez;13/12/2015;10;Lopez;19/08/2016;3;
1152;Hotel Lukas;3;98;Valentine;11/09/2015;3;Baird;22/10/2016;5;Rosa;11/05/2016;1;Pacheco;19/05/2015;10;Adkins;06/10/2015;9;Harmon;13/05/2016;5;Rodriquez;26/06/2015;2;Velez;23/05/2016;9;Horn;24/12/2015;4;Petersen;16/08/2016;4;Ware;18/12/2016;8;Sawyer;27/03/2017;1;Beck;25/10/2016;10;Jensen;07/12/2016;3;Le;02/08/2016;6;Ortega;03/03/2017;7;
1153;Hotel Ristorante Villa Grazia;1;45;Stephens;07/08/2015;1;Cochran;22/11/2015;6;Parks;06/03/2017;2;Lamb;07/05/2015;7;Boone;28/03/2017;7;Gallagher;25/02/2017;8;Phillips;30/06/2016;1;Gaines;29/11/2016;2;Horne;08/07/2016;8;Foster;18/05/2015;10;Forbes;03/07/2015;3;Jefferson;22/11/2015;10;Battle;04/10/2016;4;Dawson;08/06/2015;9;Massey;24/01/2016;5;Stafford;15/05/2015;9;
1154;Hotel Astor;2;30;Albert;04/09/2015;4;Garner;20/07/2016;10;Macias;05/08/2015;9;Hoover;05/06/2015;1;Monroe;28/05/2015;8;Hooper;22/11/2015;1;Pearson;12/04/2015;6;Case;09/01/2017;8;Richardson;07/09/2016;10;Hamilton;14/02/2017;2;Little;01/02/2016;5;Solis;24/03/2017;7;Livingston;11/05/2016;10;Mcleod;03/06/2015;8;Haynes;18/02/2016;8;Knight;29/08/2016;10;
1155;Hotel Buonarroti;1;85;Burt;04/01/2017;8;Glass;14/08/2015;2;Carver;05/12/2016;6;Carver;22/07/2015;2;Lee;25/11/2016;8;Wilkerson;08/04/2015;7;Wolf;25/12/2015;4;Stanley;25/02/2017;2;Mckinney;28/07/2015;10;Ortiz;28/08/2015;5;Tran;20/03/2016;6;Beach;04/12/2015;5;Wolf;21/12/2016;6;Rice;20/11/2015;3;Horn;27/02/2017;1;Noel;23/07/2016;9;
1156;Villa rosa;4;63;Salinas;14/09/2016;7;Moses;28/12/2016;7;Diaz;08/11/2016;2;Graves;05/02/2016;10;Baxter;17/03/2017;10;Valentine;06/09/2016;3;Flores;30/11/2015;9;Flynn;12/07/2016;3;Lee;03/05/2015;1;Carey;22/10/2015;6;Brennan;27/12/2015;1;Elliott;11/12/2015;1;Nichols;20/09/2016;8;Lawrence;27/04/2015;5;Whitaker;01/04/2017;5;Peck;14/09/2016;2;
1158;Bed & Breakfast Sol & Mare;4;12;Douglas;30/04/2016;8;Burton;02/06/2015;7;Justice;07/11/2016;6;Bates;06/04/2017;9;Hendrix;02/11/2016;1;Greer;19/12/2016;3;Newton;16/10/2015;7;Mathis;09/04/2016;5;Johnston;14/06/2015;5;Luna;03/04/2017;8;Pena;02/12/2015;9;Bennett;05/09/2015;6;Bryan;25/01/2016;3;Hansen;07/03/2016;8;Mann;16/12/2016;2;Porter;03/05/2016;6;
1159;Le Buriane;3;42;Byers;12/08/2015;2;Wade;23/10/2016;10;Hatfield;28/01/2016;8;Patel;06/05/2016;5;Hudson;19/04/2015;8;Rose;18/07/2016;3;Hartman;22/06/2015;4;Bray;27/11/2015;2;Cobb;27/09/2015;8;Skinner;04/08/2015;6;Dalton;14/02/2016;2;Kelley;02/06/2016;3;Hodge;13/06/2016;5;Hanson;14/09/2015;1;Parsons;30/10/2015;3;Potts;09/08/2015;3;
1160;Il Melograno;5;100;Hyde;27/12/2015;6;Key;21/12/2016;8;Stuart;02/07/2016;1;Kaufman;28/09/2015;3;Velez;13/09/2015;5;Delacruz;29/07/2015;5;Silva;15/05/2016;3;Macias;20/11/2016;5;Walsh;27/12/2015;7;Odonnell;15/06/2015;6;Malone;25/06/2016;9;Joyce;07/12/2016;8;Stark;12/11/2016;7;Knight;12/03/2017;6;Tyler;02/11/2015;8;Parrish;11/01/2017;7;
1161;Krasnapolski;2;47;Woodward;19/05/2016;8;Butler;16/02/2017;5;Battle;20/01/2017;6;Barton;01/08/2016;4;Cain;15/10/2015;10;Kirkland;28/01/2016;8;Thornton;27/03/2016;1;Garcia;23/10/2016;7;Wilkins;12/01/2017;4;Kaufman;25/07/2016;1;Hutchinson;17/10/2015;2;Burch;17/01/2016;1;Vaughn;21/07/2016;10;Walters;04/10/2015;9;Ferguson;15/09/2015;2;Kemp;28/12/2015;1;
1163;b&b Villa Esperanza;1;14;Coffey;17/08/2015;4;Gilbert;06/01/2017;3;Castro;02/09/2015;3;Harper;30/01/2016;1;Hartman;03/01/2017;10;Small;11/03/2016;1;Hughes;15/01/2017;4;Compton;10/01/2017;2;Wynn;08/12/2015;6;Robbins;15/11/2015;10;Russell;16/05/2016;5;Pickett;28/01/2016;4;Nolan;24/07/2015;1;Coffey;19/04/2016;6;Ellis;19/04/2016;4;Spears;04/06/2016;3;
1164;Il Chicco d'Oro;2;86;Hogan;15/04/2016;10;Adams;13/02/2016;7;Ruiz;17/04/2015;9;Carney;30/08/2015;3;Blevins;28/01/2016;3;Mathis;13/04/2016;5;Anderson;10/11/2015;3;Golden;25/12/2015;5;Stevens;17/10/2016;1;Heath;17/12/2016;2;Mcdowell;17/08/2016;5;Hart;14/06/2016;10;Luna;29/01/2017;9;Garza;17/12/2016;1;Ellis;20/10/2016;2;Mccoy;07/12/2015;3;
1165;Hotel Albachiara;5;44;Nixon;21/12/2016;5;Price;15/08/2016;6;Wolfe;12/06/2016;9;Barron;23/01/2017;10;Rush;22/07/2016;9;Carney;22/12/2015;10;Porter;10/12/2016;5;Woodward;27/12/2015;2;Griffith;19/10/2015;7;Tucker;18/11/2016;5;Mcdaniel;10/05/2016;8;Norris;03/12/2015;3;Buckley;15/02/2017;4;Molina;28/11/2016;10;Alexander;01/08/2016;6;Nicholson;16/05/2016;7;
1166;Hotel Bianchi;4;55;Cabrera;25/02/2017;10;Ortega;11/04/2015;1;Noel;15/09/2015;5;Burke;20/02/2017;9;Nichols;02/12/2016;4;Cameron;07/02/2017;6;Rosa;06/02/2016;1;Rutledge;28/03/2016;6;Conner;17/05/2016;6;Mclean;25/01/2017;5;Joyce;21/01/2016;4;Noble;22/10/2016;8;Cochran;01/06/2015;3;Peters;30/01/2017;10;Tanner;24/08/2015;1;Copeland;22/04/2015;5;
1167;Il Nocciolo;3;17;Oneil;28/06/2016;4;Patel;30/07/2016;10;Flores;19/08/2016;8;Hooper;02/02/2016;1;Rogers;17/09/2015;8;Herrera;01/01/2017;10;Watts;17/07/2016;8;Nieves;11/03/2017;6;Tate;08/09/2016;7;Decker;26/08/2016;3;Mccarthy;25/08/2016;6;Long;12/06/2016;6;Trevino;19/01/2017;10;Valentine;24/02/2016;10;Cherry;03/07/2016;4;Gibson;23/05/2016;4;
1168;TDL Resort;1;34;Pennington;06/01/2017;6;Gregory;19/12/2015;4;Cox;25/07/2016;7;England;13/07/2016;5;Ashley;06/07/2016;9;Jacobs;26/04/2016;7;Vargas;27/12/2016;4;Booker;06/11/2016;6;Spence;16/02/2016;5;Mcintyre;07/03/2016;10;Atkinson;10/09/2016;2;Logan;28/12/2016;1;Norris;21/10/2016;6;Rush;30/01/2017;9;Molina;22/07/2015;5;Suarez;24/11/2015;5;
1169;Rifugio del Freo - Mosceta;4;73;Sloan;09/04/2015;5;Head;15/11/2015;6;Fletcher;01/12/2016;8;Peck;21/03/2017;4;Santiago;08/12/2015;7;Leach;20/01/2016;1;French;14/12/2016;7;Miranda;10/09/2016;4;Hancock;16/11/2015;9;Combs;22/12/2015;10;Bowman;29/05/2016;6;Hill;27/11/2016;8;Holcomb;18/04/2015;8;Meadows;29/08/2016;7;Schwartz;18/05/2015;1;Barry;17/09/2015;7;
1170;Monte D'Oro;2;56;Carpenter;11/01/2016;7;Velazquez;18/07/2016;4;Page;10/12/2016;1;Dean;10/07/2015;3;Sweeney;09/05/2016;3;Richmond;24/08/2015;6;Lambert;16/01/2017;8;Lamb;28/11/2015;3;Shaw;17/05/2015;9;Hensley;30/01/2017;7;Clarke;11/12/2016;2;Page;27/03/2016;3;Nguyen;01/12/2016;4;Turner;26/02/2017;7;Blake;23/08/2016;4;Kinney;31/08/2015;3;
1171;Hotel Doria;1;16;Burt;16/09/2015;6;Berger;15/08/2015;5;Barr;05/10/2016;5;Reilly;12/12/2015;9;Waters;07/07/2015;5;Huffman;26/02/2016;7;Walters;08/09/2015;2;Atkins;25/12/2015;1;Klein;07/04/2015;7;Cain;07/08/2015;1;Conway;21/09/2015;10;Bond;15/02/2016;7;Hinton;12/09/2015;2;Reid;05/01/2017;2;Crosby;27/01/2017;2;Buckner;24/09/2015;10;
1173;B&B La Garzetta;1;24;Cline;30/12/2016;6;Keith;18/02/2017;7;Best;14/03/2017;2;Nash;16/11/2015;7;Moreno;11/05/2016;6;Black;12/11/2015;2;Morris;15/08/2016;6;Goodwin;18/07/2016;2;Lindsey;15/02/2017;7;Strickland;24/08/2015;6;Stuart;14/05/2016;7;Trevino;22/11/2016;4;Henson;23/08/2015;7;Huffman;20/04/2015;3;Stevens;14/01/2016;6;Pickett;28/05/2015;1;
1174;Pisorno Tour Agenzia Viaggi;2;67;Velez;27/09/2015;4;Harmon;29/02/2016;5;Ayers;12/01/2016;4;Stone;05/03/2016;2;Lott;16/01/2017;3;Quinn;25/08/2016;2;Walter;21/11/2016;3;Frank;17/09/2016;10;Martin;13/02/2016;7;Pitts;29/11/2015;5;Powell;03/12/2015;1;Barber;02/10/2016;2;Myers;31/07/2015;7;Booker;24/11/2016;10;Castillo;25/04/2015;10;Kemp;24/11/2016;4;
1176;Papaya bed and breakfast;3;55;Lyons;02/09/2016;9;Sherman;28/02/2017;5;Carrillo;09/08/2016;6;Everett;17/04/2015;9;Jackson;27/11/2015;3;Whitley;16/02/2016;7;Crawford;12/11/2016;2;Marsh;15/08/2015;8;Watson;15/10/2015;10;Dawson;28/10/2015;2;Bond;24/11/2016;4;Dominguez;17/03/2017;7;Dixon;17/12/2016;10;Flynn;05/05/2015;7;Newton;08/04/2016;4;Bradley;04/05/2016;3;
1177;Lapapaia;3;83;Vaughn;03/12/2016;4;Bridges;09/08/2016;10;Salazar;28/10/2015;9;Curry;25/01/2017;2;Boone;11/12/2016;5;Hewitt;25/11/2015;9;Frank;06/05/2016;6;Juarez;19/02/2016;10;Barker;16/01/2017;3;Dotson;18/08/2015;8;Horn;10/03/2017;9;Leach;31/07/2016;6;Bradley;31/07/2015;5;Barr;29/09/2016;3;Gallegos;17/07/2016;6;Sharpe;23/03/2016;10;
1178;La Cappella di Montebello;2;88;Gonzales;16/02/2016;10;Todd;06/08/2015;1;Hatfield;03/06/2015;10;Mclean;18/06/2015;8;Battle;10/07/2015;4;Koch;24/01/2017;6;Kaufman;22/03/2016;1;Brewer;10/01/2016;4;Tran;24/12/2015;6;Francis;25/04/2015;4;Slater;12/05/2016;3;Riddle;11/05/2016;6;Brady;26/08/2015;1;Rowe;06/02/2016;10;Bridges;27/07/2016;3;Landry;19/03/2017;4;
1179;B&B Le Coccinelle;1;59;Compton;08/03/2017;6;Stuart;09/10/2016;4;Christian;21/12/2016;5;Stuart;02/08/2015;8;Dalton;02/07/2016;2;Goodman;13/11/2015;8;Mccormick;07/04/2016;9;Gomez;07/04/2016;5;Humphrey;01/08/2016;10;Levy;24/03/2017;10;Rutledge;03/08/2016;3;Glass;15/02/2016;4;Weiss;04/08/2015;1;Dotson;31/08/2015;6;Gould;20/06/2015;8;Fulton;06/03/2016;6;
1180;Adam's Garden;2;82;Merritt;04/07/2015;7;Alvarez;06/03/2016;5;Levine;01/11/2016;3;Odonnell;06/10/2016;2;Hobbs;10/04/2015;2;Edwards;24/08/2015;4;Kidd;07/10/2015;2;Rutledge;18/02/2017;4;Hale;26/10/2015;2;Callahan;13/10/2015;1;Carroll;09/01/2017;7;Hutchinson;04/10/2016;9;Blair;29/10/2016;10;Wells;20/03/2017;7;Schwartz;31/10/2015;7;Norman;21/01/2016;1;
1181;Casa Giotto;1;26;Daniel;15/04/2016;4;Moon;04/12/2016;6;Mccormick;22/05/2016;2;Jacobs;17/05/2016;6;Frederick;23/11/2015;3;Norton;30/10/2016;6;Mccullough;26/01/2017;5;May;08/06/2016;7;Carrillo;27/10/2016;8;Branch;27/09/2015;5;Montgomery;20/08/2016;10;Santana;21/09/2016;7;Mendez;24/02/2017;4;Soto;22/12/2015;5;Singleton;15/06/2015;8;Wilson;15/04/2016;9;
1182;Villa Piazza;3;90;Robertson;21/02/2017;7;Rodgers;17/09/2015;5;Reid;22/04/2015;8;Landry;15/11/2016;4;Burton;13/04/2015;5;Stanton;20/08/2016;2;Horn;09/11/2016;4;Horn;17/05/2015;9;Fischer;20/12/2015;2;English;08/05/2016;6;Cummings;24/03/2017;3;Daugherty;30/09/2016;5;Mathews;20/09/2015;2;Washington;08/04/2016;9;Burks;06/03/2016;6;Cunningham;02/06/2016;7;
1183;Hotel La Pania;4;97;Rogers;14/07/2016;5;Yang;20/01/2016;7;Little;31/01/2017;7;Harding;15/12/2015;8;Macdonald;29/06/2015;7;Stewart;25/02/2016;5;Parsons;30/10/2015;5;Quinn;29/06/2016;9;Booker;31/01/2016;6;Potter;14/08/2016;10;Knox;12/05/2015;2;Grimes;31/10/2015;7;Wilkins;08/05/2015;10;Robertson;10/11/2015;2;Jenkins;27/01/2017;1;Moody;12/09/2015;3;
1184;Ostello La Pania;5;82;Tillman;02/06/2015;7;Joyner;13/08/2016;4;Hoffman;01/09/2016;10;Vaughan;25/04/2015;10;Sampson;14/04/2015;1;Padilla;13/07/2015;1;Ramos;05/09/2015;8;Frye;06/06/2016;1;Whitney;14/04/2016;7;Oconnor;14/09/2015;10;Compton;19/05/2016;8;Hayes;01/03/2017;5;Livingston;31/05/2015;10;Acevedo;03/11/2016;3;Howard;07/05/2015;10;Sellers;13/02/2016;3;
1185;Il Colletto B&B Camaiore;3;50;Nolan;12/05/2016;6;Mclaughlin;18/03/2017;1;Lawrence;17/07/2015;1;Dennis;08/03/2016;6;Rose;12/11/2016;4;Myers;29/08/2016;9;Wilkinson;01/02/2016;10;Wolfe;04/04/2017;10;Donovan;06/06/2015;6;Anthony;27/06/2015;5;James;17/02/2016;2;Jones;12/09/2016;9;Mcguire;15/06/2016;4;Colon;18/08/2015;5;Figueroa;27/06/2016;2;Cameron;30/01/2017;7;
1186;Villa Rociani;1;23;Mathews;11/06/2015;8;Snow;02/06/2015;5;Lawson;05/09/2015;1;Hull;16/11/2016;6;Sharp;04/07/2016;9;Harrell;11/02/2016;7;Fitzgerald;15/09/2016;8;Harrington;15/04/2016;9;Dickerson;04/09/2015;10;Nelson;05/06/2016;10;Osborn;08/09/2016;2;Bates;13/09/2015;5;Pittman;16/11/2015;8;Higgins;29/12/2016;5;Reyes;11/12/2016;2;Mcclure;24/03/2017;6;
1187;Le Querce di Corsanico;4;25;Cain;26/10/2015;9;Robinson;09/03/2016;3;Buckley;04/06/2015;5;Reyes;02/10/2016;8;Davis;21/08/2015;6;Spencer;16/03/2016;9;Stone;07/11/2015;9;Cervantes;28/04/2016;4;Gamble;21/08/2015;6;Dotson;16/09/2015;6;Fitzgerald;07/01/2016;1;Phillips;09/01/2017;3;Guzman;01/08/2015;5;Odonnell;11/12/2015;6;Nunez;17/10/2016;1;Walter;20/12/2016;6;
1188;Al Valentino;3;31;Valdez;23/03/2017;2;Herrera;22/01/2016;8;Dixon;13/05/2016;9;Pennington;02/07/2016;4;Horn;06/06/2015;7;Oconnor;02/07/2016;9;Mckee;08/04/2016;8;Watkins;20/02/2016;7;Vance;31/07/2016;8;Joyce;06/03/2016;5;Stafford;18/10/2015;9;Finch;08/11/2016;2;Long;21/03/2016;10;Sanchez;23/08/2016;1;Faulkner;22/06/2016;7;Andrews;08/12/2016;6;
1189;Appartement Laura;4;12;Roy;26/06/2015;5;Carter;22/10/2015;10;Ortiz;15/09/2016;8;Murphy;29/01/2016;8;Russell;23/12/2015;3;Doyle;11/09/2015;3;Jackson;29/04/2015;5;Pearson;28/10/2016;3;Woodward;23/01/2017;9;Ware;23/07/2016;1;Sims;26/10/2015;4;Burris;23/12/2015;8;Mack;25/07/2015;2;Saunders;22/11/2016;8;Guerra;13/06/2016;2;Cunningham;08/07/2015;1;
1190;Casa Simonetti;2;94;Horn;14/05/2016;6;Fuentes;24/09/2015;10;Chase;12/08/2015;5;Finch;21/08/2015;4;Arnold;14/10/2016;9;William;06/11/2016;7;Sandoval;11/01/2016;4;Randolph;28/09/2016;5;Hurst;22/03/2016;2;Nielsen;19/06/2015;8;Burnett;28/08/2015;7;Johns;09/01/2016;5;Mccormick;12/12/2015;4;Rosa;24/03/2017;10;Patel;02/01/2016;2;Flowers;13/03/2016;8;
